FL_DATE,ORIGIN_STATE,DEST_STATE,FLIGHT_COUNT
2019-04-18,New Mexico,Utah,3
2019-04-18,New Mexico,Washington,1
2019-04-18,New York,Alabama,3
2019-04-18,New York,Arizona,9
2019-04-18,New York,Arkansas,3
2019-04-18,New York,California,78
2019-04-18,New York,Colorado,17
2019-04-18,New York,Florida,190
2019-04-18,New York,Georgia,67
2019-04-18,New York,Hawaii,1
2019-04-18,New York,Illinois,104
2019-04-18,New York,Indiana,10
2019-04-18,New York,Iowa,2
2019-04-18,New York,Kentucky,16
2019-04-18,New York,Louisiana,9
2019-04-18,New York,Maine,11
2019-04-18,New York,Maryland,22
2019-04-18,New York,Massachusetts,69
2019-04-18,New York,Michigan,58
2019-04-18,New York,Minnesota,17
2019-04-18,New York,Missouri,19
2019-04-18,New York,Nebraska,2
2019-04-18,New York,Nevada,12
2019-04-18,New York,New Hampshire,1
2019-04-18,New York,New Jersey,19
2019-04-18,New York,New Mexico,1
2019-04-18,New York,New York,64
2019-04-18,New York,North Carolina,85
2019-04-18,New York,Ohio,39
2019-04-18,New York,Oregon,4
2019-04-18,New York,Pennsylvania,53
2019-04-18,New York,Puerto Rico,11
2019-04-18,New York,South Carolina,14
2019-04-18,New York,Tennessee,30
2019-04-18,New York,Texas,57
2019-04-18,New York,U.S. Virgin Islands,1
2019-04-18,New York,Utah,7
2019-04-18,New York,Vermont,8
2019-04-18,New York,Virginia,109
2019-04-18,New York,Washington,9
2019-04-18,New York,Wisconsin,10
2019-04-18,North Carolina,Alabama,18
2019-04-18,North Carolina,Arizona,9
2019-04-18,North Carolina,Arkansas,8
2019-04-18,North Carolina,California,19
2019-04-18,North Carolina,Colorado,12
2019-04-18,North Carolina,Connecticut,8
2019-04-18,North Carolina,Florida,127
2019-04-18,North Carolina,Georgia,82
2019-04-18,North Carolina,Illinois,49
2019-04-18,North Carolina,Indiana,16
2019-04-18,North Carolina,Iowa,5
2019-04-18,North Carolina,Kentucky,24
2019-04-18,North Carolina,Louisiana,14
2019-04-18,North Carolina,Maine,2
2019-04-18,North Carolina,Maryland,23
2019-04-18,North Carolina,Massachusetts,24
2019-04-18,North Carolina,Michigan,22
2019-04-18,North Carolina,Minnesota,12
2019-04-18,North Carolina,Mississippi,6
2019-04-18,North Carolina,Missouri,16
2019-04-18,North Carolina,Nebraska,3
2019-04-18,North Carolina,Nevada,7
2019-04-18,North Carolina,New Hampshire,3
2019-04-18,North Carolina,New Jersey,32
2019-04-18,North Carolina,New York,85
2019-04-18,North Carolina,North Carolina,110
2019-04-18,North Carolina,Ohio,31
2019-04-18,North Carolina,Oklahoma,5
2019-04-18,North Carolina,Oregon,1
2019-04-18,North Carolina,Pennsylvania,48
2019-04-18,North Carolina,Puerto Rico,3
2019-04-18,North Carolina,Rhode Island,5
2019-04-18,North Carolina,South Carolina,40
2019-04-18,North Carolina,Tennessee,42
2019-04-18,North Carolina,Texas,49
2019-04-18,North Carolina,U.S. Virgin Islands,1
2019-04-18,North Carolina,Utah,3
2019-04-18,North Carolina,Vermont,2
2019-04-18,North Carolina,Virginia,93
2019-04-18,North Carolina,Washington,5
2019-04-18,North Carolina,West Virginia,8
2019-04-18,North Carolina,Wisconsin,7
2019-04-18,North Dakota,Arizona,4
2019-04-18,North Dakota,Colorado,19
2019-04-18,North Dakota,Florida,1
2019-04-18,North Dakota,Illinois,8
2019-04-18,North Dakota,Minnesota,26
2019-04-18,North Dakota,Nevada,4
2019-04-18,North Dakota,North Dakota,3
2019-04-18,North Dakota,Texas,4
2019-04-18,Ohio,Arizona,5
2019-04-18,Ohio,California,8
2019-04-18,Ohio,Colorado,10
2019-04-18,Ohio,Connecticut,1
2019-04-18,Ohio,Florida,42
2019-04-18,Ohio,Georgia,30
2019-04-18,Ohio,Illinois,62
2019-04-18,Ohio,Louisiana,1
2019-04-18,Ohio,Maryland,7
2019-04-18,Ohio,Massachusetts,11
2019-04-18,Ohio,Michigan,16
2019-04-18,Ohio,Minnesota,11
2019-04-18,Ohio,Missouri,5
2019-04-18,Ohio,Nevada,6
2019-04-18,Ohio,New Jersey,15
2019-04-18,Ohio,New York,39
2019-04-18,Ohio,North Carolina,31
2019-04-18,Ohio,Pennsylvania,17
2019-04-18,Ohio,South Carolina,1
2019-04-18,Ohio,Tennessee,5
2019-04-18,Ohio,Texas,25
2019-04-18,Ohio,Utah,1
2019-04-18,Ohio,Virginia,28
2019-04-18,Ohio,Washington,1
2019-04-18,Ohio,Wisconsin,2
2019-04-18,Oklahoma,Arizona,5
2019-04-18,Oklahoma,California,5
2019-04-18,Oklahoma,Colorado,16
2019-04-18,Oklahoma,Florida,1
2019-04-18,Oklahoma,Georgia,11
2019-04-18,Oklahoma,Illinois,13
2019-04-18,Oklahoma,Maryland,1
2019-04-18,Oklahoma,Michigan,1
2019-04-18,Oklahoma,Minnesota,3
2019-04-18,Oklahoma,Missouri,4
2019-04-18,Oklahoma,Nevada,4
2019-04-18,Oklahoma,New Jersey,1
2019-04-18,Oklahoma,North Carolina,5
2019-04-18,Oklahoma,Pennsylvania,2
2019-04-18,Oklahoma,Texas,55
2019-04-18,Oklahoma,Utah,4
2019-04-18,Oklahoma,Virginia,3
2019-04-18,Oklahoma,Washington,1
2019-04-18,Oregon,Alaska,2
2019-04-18,Oregon,Arizona,13
2019-04-18,Oregon,California,108
2019-04-18,Oregon,Colorado,18
2019-04-18,Oregon,Florida,1
2019-04-18,Oregon,Georgia,3
2019-04-18,Oregon,Hawaii,7
2019-04-18,Oregon,Idaho,8
2019-04-18,Oregon,Illinois,6
2019-04-18,Oregon,Massachusetts,1
2019-04-18,Oregon,Michigan,1
2019-04-18,Oregon,Minnesota,5
2019-04-18,Oregon,Missouri,1
2019-04-18,Oregon,Montana,3
2019-04-18,Oregon,Nevada,14
2019-04-18,Oregon,New Jersey,3
2019-04-18,Oregon,New Mexico,1
2019-04-18,Oregon,New York,4
2019-04-18,Oregon,North Carolina,1
2019-04-18,Oregon,Oregon,24
2019-04-18,Oregon,Texas,11
2019-04-18,Oregon,Utah,14
2019-04-18,Oregon,Virginia,2
2019-04-18,Oregon,Washington,57
2019-04-18,Pennsylvania,Alabama,2
2019-04-18,Pennsylvania,Arizona,10
2019-04-18,Pennsylvania,California,22
2019-04-18,Pennsylvania,Colorado,10
2019-04-18,Pennsylvania,Connecticut,8
2019-04-18,Pennsylvania,Florida,86
2019-04-18,Pennsylvania,Georgia,41
2019-04-18,Pennsylvania,Illinois,63
2019-04-18,Pennsylvania,Indiana,7
2019-04-18,Pennsylvania,Iowa,2
2019-04-18,Pennsylvania,Kentucky,12
2019-04-18,Pennsylvania,Louisiana,3
2019-04-18,Pennsylvania,Maine,10
2019-04-18,Pennsylvania,Maryland,9
2019-04-18,Pennsylvania,Massachusetts,37
2019-04-18,Pennsylvania,Michigan,34
2019-04-18,Pennsylvania,Minnesota,10
2019-04-18,Pennsylvania,Missouri,11
2019-04-18,Pennsylvania,Nebraska,2
2019-04-18,Pennsylvania,Nevada,7
2019-04-18,Pennsylvania,New Hampshire,5
2019-04-18,Pennsylvania,New Jersey,8
2019-04-18,Pennsylvania,New York,53
2019-04-18,Pennsylvania,North Carolina,48
2019-04-18,Pennsylvania,Ohio,17
2019-04-18,Pennsylvania,Oklahoma,2
2019-04-18,Pennsylvania,Pennsylvania,54
2019-04-18,Pennsylvania,Puerto Rico,3
2019-04-18,Pennsylvania,Rhode Island,6
2019-04-18,Pennsylvania,South Carolina,17
2019-04-18,Pennsylvania,Tennessee,15
2019-04-18,Pennsylvania,Texas,34
2019-04-18,Pennsylvania,U.S. Virgin Islands,1
2019-04-18,Pennsylvania,Utah,2
2019-04-18,Pennsylvania,Vermont,5
2019-04-18,Pennsylvania,Virginia,39
2019-04-18,Pennsylvania,Washington,4
2019-04-18,Pennsylvania,West Virginia,1
2019-04-18,Pennsylvania,Wisconsin,6
2019-04-18,Puerto Rico,Connecticut,2
2019-04-18,Puerto Rico,Florida,37
2019-04-18,Puerto Rico,Georgia,3
2019-04-18,Puerto Rico,Illinois,1
2019-04-18,Puerto Rico,Maryland,3
2019-04-18,Puerto Rico,Massachusetts,3
2019-04-18,Puerto Rico,New Jersey,5
2019-04-18,Puerto Rico,New York,11
2019-04-18,Puerto Rico,North Carolina,3
2019-04-18,Puerto Rico,Pennsylvania,3
2019-04-18,Puerto Rico,Texas,2
2019-04-18,Puerto Rico,U.S. Virgin Islands,2
2019-04-18,Puerto Rico,Virginia,2
2019-04-18,Rhode Island,Florida,12
2019-04-18,Rhode Island,Georgia,3
2019-04-18,Rhode Island,Illinois,8
2019-04-18,Rhode Island,Maryland,6
2019-04-18,Rhode Island,Michigan,3
2019-04-18,Rhode Island,New Jersey,3
2019-04-18,Rhode Island,North Carolina,5
2019-04-18,Rhode Island,Pennsylvania,6
2019-04-18,Rhode Island,Virginia,11
2019-04-18,South Carolina,Florida,8
2019-04-18,South Carolina,Georgia,34
2019-04-18,South Carolina,Illinois,16
2019-04-18,South Carolina,Kentucky,1
2019-04-18,South Carolina,Maryland,4
2019-04-18,South Carolina,Massachusetts,5
2019-04-18,South Carolina,Michigan,7
2019-04-18,South Carolina,New Jersey,11
2019-04-18,South Carolina,New York,14
2019-04-18,South Carolina,North Carolina,40
2019-04-18,South Carolina,Ohio,1
2019-04-18,South Carolina,Pennsylvania,17
2019-04-18,South Carolina,Tennessee,1
2019-04-18,South Carolina,Texas,15
2019-04-18,South Carolina,Virginia,27
2019-04-18,South Carolina,Washington,1
2019-04-18,South Dakota,Arizona,2
2019-04-18,South Dakota,Colorado,11
2019-04-18,South Dakota,Florida,1
2019-04-18,South Dakota,Georgia,1
2019-04-18,South Dakota,Illinois,8
2019-04-18,South Dakota,Minnesota,12
2019-04-18,South Dakota,Nevada,2
2019-04-18,South Dakota,South Dakota,2
2019-04-18,South Dakota,Texas,4
2019-04-18,South Dakota,Utah,1
2019-04-18,Tennessee,Arizona,6
2019-04-18,Tennessee,California,15
2019-04-18,Tennessee,Colorado,18
2019-04-18,Tennessee,Florida,40
2019-04-18,Tennessee,Georgia,52
2019-04-18,Tennessee,Illinois,46
2019-04-18,Tennessee,Louisiana,4
2019-04-18,Tennessee,Maryland,8
2019-04-18,Tennessee,Massachusetts,9
2019-04-18,Tennessee,Michigan,17
2019-04-18,Tennessee,Minnesota,9
2019-04-18,Tennessee,Missouri,7
2019-04-18,Tennessee,Nevada,4
2019-04-18,Tennessee,New Jersey,15
2019-04-18,Tennessee,New York,30
2019-04-18,Tennessee,North Carolina,42
2019-04-18,Tennessee,Ohio,5
2019-04-18,Tennessee,Pennsylvania,15
2019-04-18,Tennessee,South Carolina,1
2019-04-18,Tennessee,Texas,58
2019-04-18,Tennessee,Utah,1
2019-04-18,Tennessee,Virginia,27
2019-04-18,Tennessee,Washington,3
2019-04-18,Tennessee,Wisconsin,2
2019-04-18,Texas,Alabama,34
2019-04-18,Texas,Arizona,73
2019-04-18,Texas,Arkansas,39
2019-04-18,Texas,California,211
2019-04-18,Texas,Colorado,92
2019-04-18,Texas,Connecticut,2
2019-04-18,Texas,Florida,154
2019-04-18,Texas,Georgia,85
2019-04-18,Texas,Hawaii,5
2019-04-18,Texas,Idaho,2
2019-04-18,Texas,Illinois,84
2019-04-18,Texas,Indiana,19
2019-04-18,Texas,Iowa,11
2019-04-18,Texas,Kansas,15
2019-04-18,Texas,Kentucky,30
2019-04-18,Texas,Louisiana,92
2019-04-18,Texas,Maryland,23
2019-04-18,Texas,Massachusetts,20
2019-04-18,Texas,Michigan,36
2019-04-18,Texas,Minnesota,30
2019-04-18,Texas,Mississippi,18
2019-04-18,Texas,Missouri,65
2019-04-18,Texas,Montana,3
2019-04-18,Texas,Nebraska,13
2019-04-18,Texas,Nevada,55
2019-04-18,Texas,New Jersey,26
2019-04-18,Texas,New Mexico,31
2019-04-18,Texas,New York,57
2019-04-18,Texas,North Carolina,49
2019-04-18,Texas,North Dakota,4
2019-04-18,Texas,Ohio,25
2019-04-18,Texas,Oklahoma,55
2019-04-18,Texas,Oregon,12
2019-04-18,Texas,Pennsylvania,34
2019-04-18,Texas,Puerto Rico,2
2019-04-18,Texas,South Carolina,15
2019-04-18,Texas,South Dakota,4
2019-04-18,Texas,Tennessee,58
2019-04-18,Texas,Texas,601
2019-04-18,Texas,Utah,27
2019-04-18,Texas,Virginia,51
2019-04-18,Texas,Washington,27
2019-04-18,Texas,West Virginia,1
2019-04-18,Texas,Wisconsin,11
2019-04-18,Texas,Wyoming,2
2019-04-18,U.S. Pacific Trust Territories and Possessions,Hawaii,2
2019-04-18,U.S. Pacific Trust Territories and Possessions,U.S. Pacific Trust Territories and Possessions,4
2019-04-18,U.S. Virgin Islands,Florida,6
2019-04-18,U.S. Virgin Islands,Georgia,1
2019-04-18,U.S. Virgin Islands,New Jersey,1
2019-04-18,U.S. Virgin Islands,New York,1
2019-04-18,U.S. Virgin Islands,North Carolina,1
2019-04-18,U.S. Virgin Islands,Pennsylvania,1
2019-04-18,U.S. Virgin Islands,Puerto Rico,3
2019-04-18,U.S. Virgin Islands,Virginia,1
2019-04-18,Utah,Arizona,23
2019-04-18,Utah,California,81
2019-04-18,Utah,Colorado,36
2019-04-18,Utah,Florida,7
2019-04-18,Utah,Georgia,8
2019-04-18,Utah,Hawaii,1
2019-04-18,Utah,Idaho,21
2019-04-18,Utah,Illinois,12
2019-04-18,Utah,Indiana,1
2019-04-18,Utah,Iowa,1
2019-04-18,Utah,Kentucky,2
2019-04-18,Utah,Louisiana,1
2019-04-18,Utah,Maryland,3
2019-04-18,Utah,Massachusetts,4
2019-04-18,Utah,Michigan,4
2019-04-18,Utah,Minnesota,6
2019-04-18,Utah,Missouri,6
2019-04-18,Utah,Montana,21
2019-04-18,Utah,Nebraska,2
2019-04-18,Utah,Nevada,18
2019-04-18,Utah,New Jersey,2
2019-04-18,Utah,New Mexico,3
2019-04-18,Utah,New York,7
2019-04-18,Utah,North Carolina,3
2019-04-18,Utah,Ohio,1
2019-04-18,Utah,Oklahoma,4
2019-04-18,Utah,Oregon,14
2019-04-18,Utah,Pennsylvania,2
2019-04-18,Utah,South Dakota,1
2019-04-18,Utah,Tennessee,1
2019-04-18,Utah,Texas,27
2019-04-18,Utah,Utah,12
2019-04-18,Utah,Virginia,2
2019-04-18,Utah,Washington,19
2019-04-18,Utah,Wisconsin,2
2019-04-18,Utah,Wyoming,5
2019-04-18,Vermont,Georgia,1
2019-04-18,Vermont,Illinois,3
2019-04-18,Vermont,Michigan,3
2019-04-18,Vermont,New Jersey,4
2019-04-18,Vermont,New York,8
2019-04-18,Vermont,North Carolina,2
2019-04-18,Vermont,Pennsylvania,5
2019-04-18,Vermont,Virginia,7
2019-04-18,Virginia,Alabama,10
2019-04-18,Virginia,Arizona,4
2019-04-18,Virginia,Arkansas,2
2019-04-18,Virginia,California,30
2019-04-18,Virginia,Colorado,17
2019-04-18,Virginia,Connecticut,12
2019-04-18,Virginia,Florida,84
2019-04-18,Virginia,Georgia,75
2019-04-18,Virginia,Illinois,59
2019-04-18,Virginia,Indiana,10
2019-04-18,Virginia,Iowa,1
2019-04-18,Virginia,Kentucky,17
2019-04-18,Virginia,Louisiana,9
2019-04-18,Virginia,Maine,9
2019-04-18,Virginia,Maryland,5
2019-04-18,Virginia,Massachusetts,38
2019-04-18,Virginia,Michigan,29
2019-04-18,Virginia,Minnesota,16
2019-04-18,Virginia,Mississippi,1
2019-04-18,Virginia,Missouri,18
2019-04-18,Virginia,Nebraska,2
2019-04-18,Virginia,Nevada,4
2019-04-18,Virginia,New Hampshire,6
2019-04-18,Virginia,New Jersey,25
2019-04-18,Virginia,New York,109
2019-04-18,Virginia,North Carolina,93
2019-04-18,Virginia,Ohio,28
2019-04-18,Virginia,Oklahoma,3
2019-04-18,Virginia,Oregon,2
2019-04-18,Virginia,Pennsylvania,39
2019-04-18,Virginia,Puerto Rico,2
2019-04-18,Virginia,Rhode Island,11
2019-04-18,Virginia,South Carolina,27
2019-04-18,Virginia,Tennessee,26
2019-04-18,Virginia,Texas,51
2019-04-18,Virginia,U.S. Virgin Islands,1
2019-04-18,Virginia,Utah,2
2019-04-18,Virginia,Vermont,7
2019-04-18,Virginia,Virginia,33
2019-04-18,Virginia,Washington,7
2019-04-18,Virginia,West Virginia,3
2019-04-18,Virginia,Wisconsin,3
2019-04-18,Washington,Alaska,28
2019-04-18,Washington,Arizona,27
2019-04-18,Washington,California,174
2019-04-18,Washington,Colorado,26
2019-04-18,Washington,Florida,8
2019-04-18,Washington,Georgia,9
2019-04-18,Washington,Hawaii,16
2019-04-18,Washington,Idaho,19
2019-04-18,Washington,Illinois,18
2019-04-18,Washington,Indiana,2
2019-04-18,Washington,Kansas,1
2019-04-18,Washington,Kentucky,1
2019-04-18,Washington,Louisiana,2
2019-04-18,Washington,Maryland,1
2019-04-18,Washington,Massachusetts,7
2019-04-18,Washington,Michigan,5
2019-04-18,Washington,Minnesota,11
2019-04-18,Washington,Missouri,6
2019-04-18,Washington,Montana,15
2019-04-18,Washington,Nebraska,1
2019-04-18,Washington,Nevada,31
2019-04-18,Washington,New Jersey,6
2019-04-18,Washington,New Mexico,1
2019-04-18,Washington,New York,9
2019-04-18,Washington,North Carolina,5
2019-04-18,Washington,Ohio,1
2019-04-18,Washington,Oklahoma,1
2019-04-18,Washington,Oregon,57
2019-04-18,Washington,Pennsylvania,4
2019-04-18,Washington,South Carolina,1
2019-04-18,Washington,Tennessee,3
2019-04-18,Washington,Texas,27
2019-04-18,Washington,Utah,19
2019-04-18,Washington,Virginia,7
2019-04-18,Washington,Washington,98
2019-04-18,Washington,Wisconsin,2
2019-04-18,West Virginia,Florida,2
2019-04-18,West Virginia,Georgia,5
2019-04-18,West Virginia,Illinois,5
2019-04-18,West Virginia,North Carolina,8
2019-04-18,West Virginia,Pennsylvania,1
2019-04-18,West Virginia,Texas,1
2019-04-18,West Virginia,Virginia,3
2019-04-18,Wisconsin,Arizona,7
2019-04-18,Wisconsin,California,3
2019-04-18,Wisconsin,Colorado,11
2019-04-18,Wisconsin,Florida,8
2019-04-18,Wisconsin,Georgia,16
2019-04-18,Wisconsin,Illinois,54
2019-04-18,Wisconsin,Maryland,3
2019-04-18,Wisconsin,Massachusetts,3
2019-04-18,Wisconsin,Michigan,22
2019-04-18,Wisconsin,Minnesota,27
2019-04-18,Wisconsin,Missouri,4
2019-04-18,Wisconsin,Nevada,4
2019-04-18,Wisconsin,New Jersey,5
2019-04-18,Wisconsin,New York,10
2019-04-18,Wisconsin,North Carolina,7
2019-04-18,Wisconsin,Ohio,2
2019-04-18,Wisconsin,Pennsylvania,6
2019-04-18,Wisconsin,Tennessee,2
2019-04-18,Wisconsin,Texas,11
2019-04-18,Wisconsin,Utah,2
2019-04-18,Wisconsin,Virginia,3
2019-04-18,Wisconsin,Washington,2
2019-04-18,Wyoming,Colorado,15
2019-04-18,Wyoming,Texas,2
2019-04-18,Wyoming,Utah,5
2019-04-19,Alabama,Colorado,5
2019-04-19,Alabama,Florida,6
2019-04-19,Alabama,Georgia,36
2019-04-19,Alabama,Illinois,11
2019-04-19,Alabama,Maryland,1
2019-04-19,Alabama,Michigan,4
2019-04-19,Alabama,Nevada,1
2019-04-19,Alabama,New York,3
2019-04-19,Alabama,North Carolina,18
2019-04-19,Alabama,Pennsylvania,2
2019-04-19,Alabama,Texas,34
2019-04-19,Alabama,Virginia,10
2019-04-19,Alaska,Alaska,68
2019-04-19,Alaska,Arizona,1
2019-04-19,Alaska,California,1
2019-04-19,Alaska,Colorado,1
2019-04-19,Alaska,Hawaii,1
2019-04-19,Alaska,Illinois,1
2019-04-19,Alaska,Minnesota,1
2019-04-19,Alaska,Oregon,2
2019-04-19,Alaska,Washington,28
2019-04-19,Arizona,Alaska,1
2019-04-19,Arizona,Arizona,34
2019-04-19,Arizona,Arkansas,1
2019-04-19,Arizona,California,173
2019-04-19,Arizona,Colorado,41
2019-04-19,Arizona,Florida,12
2019-04-19,Arizona,Georgia,13
2019-04-19,Arizona,Hawaii,5
2019-04-19,Arizona,Idaho,4
2019-04-19,Arizona,Illinois,29
2019-04-19,Arizona,Indiana,5
2019-04-19,Arizona,Iowa,4
2019-04-19,Arizona,Kansas,2
2019-04-19,Arizona,Kentucky,4
2019-04-19,Arizona,Louisiana,1
2019-04-19,Arizona,Maryland,4
2019-04-19,Arizona,Massachusetts,5
2019-04-19,Arizona,Michigan,10
2019-04-19,Arizona,Minnesota,14
2019-04-19,Arizona,Missouri,11
2019-04-19,Arizona,Montana,1
2019-04-19,Arizona,Nebraska,5
2019-04-19,Arizona,Nevada,26
2019-04-19,Arizona,New Jersey,7
2019-04-19,Arizona,New Mexico,11
2019-04-19,Arizona,New York,10
2019-04-19,Arizona,North Carolina,8
2019-04-19,Arizona,North Dakota,3
2019-04-19,Arizona,Ohio,5
2019-04-19,Arizona,Oklahoma,5
2019-04-19,Arizona,Oregon,12
2019-04-19,Arizona,Pennsylvania,10
2019-04-19,Arizona,South Dakota,3
2019-04-19,Arizona,Tennessee,6
2019-04-19,Arizona,Texas,73
2019-04-19,Arizona,Utah,25
2019-04-19,Arizona,Virginia,4
2019-04-19,Arizona,Washington,25
2019-04-19,Arizona,Wisconsin,7
2019-04-19,Arkansas,Arizona,1
2019-04-19,Arkansas,California,3
2019-04-19,Arkansas,Colorado,6
2019-04-19,Arkansas,Florida,2
2019-04-19,Arkansas,Georgia,14
2019-04-19,Arkansas,Illinois,16
2019-04-19,Arkansas,Michigan,1
2019-04-19,Arkansas,Minnesota,2
2019-04-19,Arkansas,Missouri,2
2019-04-19,Arkansas,Nevada,1
2019-04-19,Arkansas,New Jersey,1
2019-04-19,Arkansas,New York,3
2019-04-19,Arkansas,North Carolina,8
2019-04-19,Arkansas,Texas,39
2019-04-19,Arkansas,Virginia,2
2019-04-19,California,Alaska,1
2019-04-19,California,Arizona,173
2019-04-19,California,Arkansas,3
2019-04-19,California,California,805
2019-04-19,California,Colorado,110
2019-04-19,California,Florida,45
2019-04-19,California,Georgia,43
2019-04-19,California,Hawaii,78
2019-04-19,California,Idaho,16
2019-04-19,California,Illinois,86
2019-04-19,California,Indiana,5
2019-04-19,California,Kentucky,6
2019-04-19,California,Louisiana,14
2019-04-19,California,Maryland,15
2019-04-19,California,Massachusetts,39
2019-04-19,California,Michigan,18
2019-04-19,California,Minnesota,29
2019-04-19,California,Missouri,27
2019-04-19,California,Montana,2
2019-04-19,California,Nebraska,6
2019-04-19,California,Nevada,172
2019-04-19,California,New Jersey,44
2019-04-19,California,New Mexico,14
2019-04-19,California,New York,77
2019-04-19,California,North Carolina,19
2019-04-19,California,Ohio,9
2019-04-19,California,Oklahoma,5
2019-04-19,California,Oregon,111
2019-04-19,California,Pennsylvania,22
2019-04-19,California,Tennessee,14
2019-04-19,California,Texas,211
2019-04-19,California,Utah,84
2019-04-19,California,Virginia,31
2019-04-19,California,Washington,173
2019-04-19,California,Wisconsin,3
2019-04-19,Colorado,Alabama,5
